id,price,price_m,area,room,year,loc,url,offer,seller,addons,market,floor,floor_count
ID4aMFq,449500,7550,59.54,3,2020,"Wrocław, Psie Pole, Kowale",https://www.otodom.pl/pl/oferta/ID4aMFq,"Dwustronne, jasne mieszkanie z ogrodem",Le Premier,garaż/miejsce parkingowe:ogródek:taras:pom. użytkowe,1,parter,2
ID4aKHm,999001,11280,88.56,4,0,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aKHm,APARTAMENT| 2 Tarasy-52m2|Blisko rzeki| 8 piętro!,Biuro Sprzedaży,telewizja kablowa:internet:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:taras,1,8,0
ID4aME7,291275,7625,38.2,3,2022,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4aME7,2 pokoje |prywatny teren rekreacyjny,Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,parter,3
ID4aME5,291275,7625,38.2,3,2022,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4aME5,2 pokoje |Nowa inwestycja| Tereny zielone,Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,1,3
ID4aME4,297005,7775,38.2,2,2022,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4aME4,2 pokoje |prywatny teren rekreacyjny,Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,2,3
ID4aLpE,390711,8150,47.94,2,0,"Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4aLpE,piękny ROZKŁAD |3-4 Q 2021| południowy TARAS 42 m2,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:rolety antywłamaniowe:garaż/miejsce parkingowe:ogródek:winda:oddzielna kuchnia:taras:pom. użytkowe,1,parter,0
ID4aLES,610200,8663,70.44,4,0,"Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4aLES,ogród |taras |TRAMWAJ|słoneczne| duży RABAT,Nieruchomości Miejskie,drzwi / okna antywłamaniowe:domofon / wideofon:garaż/miejsce parkingowe:ogródek:winda:taras:pom. użytkowe,1,parter,0
ID4aKxB,557000,8575,64.96,3,0,"Wrocław, Krzyki, Ołtaszyn",https://www.otodom.pl/pl/oferta/ID4aKxB,Ołtaszyn | gotowe | klimatyzacja w cenie | OKAZJA,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:rolety antywłamaniowe:klimatyzacja:garaż/miejsce parkingowe:pom. użytkowe,1,1,2
ID4aKyL,599000,8267,72.46,4,0,"Wrocław, Krzyki, Ołtaszyn",https://www.otodom.pl/pl/oferta/ID4aKyL,Ołtaszyn | gotowe | klimatyzacja w cenie | OKAZJA,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:rolety antywłamaniowe:klimatyzacja:balkon:garaż/miejsce parkingowe:pom. użytkowe,1,1,2
ID4aLey,485724,8090,60.04,3,0,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4aLey,wielki POWRÓT | 2 OGRODY 65 i 58 m2| 3Q2021,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:garaż/miejsce parkingowe:ogródek:winda:taras:pom. użytkowe,1,1,4
ID4aMCh,351553,9325,37.7,2,2022,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4aMCh,Balkon-Ostatnie Piętro-Niska Zabudowa-Deweloper,Le Premier,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,2,2
ID4aMCg,487975,7450,65.5,3,2022,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4aMCg,Krzyki-Ogród z Tarasem-Płd/Zach-Ustawne-Deweloper,Le Premier,garaż/miejsce parkingowe:ogródek:taras:pom. użytkowe,1,parter,2
ID4aMCd,504885,8675,58.2,3,2022,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4aMCd,Duży Balkon-Jasne Mieszkanie-Niska Zabudowa-Park,Le Premier,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,2,2
ID4aMBP,387092,7100,54.52,3,2021,"Wrocław, Fabryczna, Maślice, Królewiecka",https://www.otodom.pl/pl/oferta/ID4aMBP,3. pokojowe mieszkanie na Maślicach,Oferty Deweloperskie,balkon:winda:oddzielna kuchnia,1,1,2
ID4aMBQ,502980,7575,66.4,4,2021,"Wrocław, Fabryczna, Oporów",https://www.otodom.pl/pl/oferta/ID4aMBQ,4. pokojowe mieszkanie gotowe do odbioru - Oporów.,Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,0,3
ID4aMBJ,449500,7694,58.42,3,2021,"Wrocław, Psie Pole, Bolesława Krzywoustego",https://www.otodom.pl/pl/oferta/ID4aMBJ,3 pokojowe mieszkanie z ogrodem. Klucze do odbioru,Oferty Deweloperskie,garaż/miejsce parkingowe:ogródek,1,parter,2
ID4aMBH,589000,9713,60.64,3,2022,"Wrocław, Stare Miasto, Gnieźnieńska",https://www.otodom.pl/pl/oferta/ID4aMBH,Stare Miasto > Nowa inwestycja > Tereny zielone,Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,2,9
ID4aMBe,599000,8291,72.25,4,0,"Wrocław, Krzyki, Agrestowa",https://www.otodom.pl/pl/oferta/ID4aMBe,"3 piętrowiec, szeregówka, podwyższony standard!",TOP biuro,drzwi / okna antywłamaniowe:domofon / wideofon:rolety antywłamaniowe:klimatyzacja:garaż/miejsce parkingowe:ogródek:dwupoziomowe,1,0,3
ID4aKy3,363528,7200,50.49,3,0,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aKy3,Słoneczne M3 z balkonem od zachodu | HIT Cenowy,Biuro Sprzedaży,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:garaż/miejsce parkingowe:winda:pom. użytkowe,1,2,3
ID4aKoA,278720,6700,41.6,2,0,"Zacharzyce, wrocławski, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4aKoA,Najlepsza cena tylko u Nas | M2 z Ogrodem| 2q2022,Biuro Sprzedaży,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:garaż/miejsce parkingowe:ogródek,1,parter,2
ID4aMA2,425000,7456,57.0,3,2020,"Wrocław, Psie Pole, Lipa Piotrowska",https://www.otodom.pl/pl/oferta/ID4aMA2,"WYKOŃCZONE nowe Mieszkanie 3-pok, garaż w cenie",NIERUCHOMOŚCI RENATA,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:meble:piekarnik:kuchenka:balkon:garaż/miejsce parkingowe:winda,1,3,4
ID4aMzf,436455,9150,47.7,2,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMzf,●2 pok●Słoneczny Bulwar●Bez Prowizji●Park● Fitness,Nowe Mieszkania,telewizja kablowa:internet:telefon:balkon:piwnica:garaż/miejsce parkingowe:winda,1,1,4
ID4aMze,460200,8850,52.0,3,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMze,►Park►Assistance►Słoneczny Bulwar►Winda►Marina,Nowe Mieszkania,telewizja kablowa:internet:telefon:balkon:piwnica:garaż/miejsce parkingowe:winda,1,2,4
ID4aMzd,371000,10000,37.1,2,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMzd,⚓Winda►Marina►Słoneczny Bulwar►0%Prowizji►Balkon⚓,Nowe Mieszkania,telewizja kablowa:internet:telefon:balkon:piwnica:garaż/miejsce parkingowe:winda,1,3,4
ID4aMz9,402825,9825,41.0,2,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMz9,⚓Cisza i Spokój►Przystań⚓Balkon⚓Promenada►Winda⚓,Nowe Mieszkania,telewizja kablowa:internet:telefon:balkon:piwnica:garaż/miejsce parkingowe:winda,1,2,4
ID4aMyX,465750,8625,54.0,3,0,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMyX,◉Mini Port◉Winda◉Wśród Zieleni◉Ochrona◉Rowerownia◉,Nowe Mieszkania,telewizja kablowa:internet:telefon:monitoring / ochrona:piwnica:garaż/miejsce parkingowe:winda,1,2,4
ID4aMz6,485363,7525,64.5,3,2021,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4aMz6,"3pokoje, balkon z zejściem do ogródka !",Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:ogródek:winda:oddzielna kuchnia,1,parter,3
ID4aMyW,426153,9325,45.7,2,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMyW,●Marina●Słoneczny Bulwar●Miasteczko●Park●Winda,Nowe Mieszkania,telewizja kablowa:internet:telefon:balkon:piwnica:garaż/miejsce parkingowe:winda,1,4,5
ID4aMyQ,425000,7456,57.0,3,2020,"Wrocław, Psie Pole",https://www.otodom.pl/pl/oferta/ID4aMyQ,"Apartament 3-pok. wykończony, garaż w cenie",NIERUCHOMOŚCI RENATA,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:meble:piekarnik:kuchenka:balkon:garaż/miejsce parkingowe:winda,1,2,4
ID4aGVJ,488748,7800,62.66,3,0,"Wrocław, Fabryczna, Nowy Dwór",https://www.otodom.pl/pl/oferta/ID4aGVJ,Ostatnie takie mieszkanie!Balkon zachód |osobne WC,Biuro Sprzedaży,telewizja kablowa:internet:telefon:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,4,0
ID4aLgH,315000,8831,35.67,2,0,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aLgH,Parking GRATIS!| BALKON |Ostatnie piętro| 3Q2021!,Biuro Sprzedaży,telewizja kablowa:internet:telefon:domofon / wideofon:balkon:garaż/miejsce parkingowe:winda,1,5,5
ID4aMvt,328412,7390,44.44,2,2021,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aMvt,rozkładowe 2 pokoje/w świetnej cenie/klucze 2021,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4aMvs,421470,6691,62.99,3,2021,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aMvs,klucze 2021/pełny rozkład/dwustronne,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4aMvr,470460,6590,71.39,4,2021,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aMvr,dla rodziny/4 pokoje/klucze 2021,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4aMvp,339611,7090,47.9,2,2021,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aMvp,jeszcze w tym roku klucze/duże M2/2 balkony,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4aMvq,339611,7090,47.9,2,2021,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aMvq,Hit rozkładowe 2 pokoje/2 Balkony/na start,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4aMvn,309017,9208,33.56,2,2021,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aMvn,przytulne M2 z dużym balkonem/odbiór 2021,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,4,4
ID4aMvo,289103,8890,32.52,2,2021,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aMvo,odbiór 2021/przytulne M2 z balkonem,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,4,4
ID4aKvS,1376940,15900,86.6,4,2023,"Wrocław, Śródmieście, ok. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4aKvS,Apartament z pięknym widokiem 17 piętro!,SDP,balkon,1,> 10,17
ID4aMvm,481268,6590,73.03,4,2021,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aMvm,dwustronne/4 pokojowe/2 balkony/w tym roku klucze,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4aMvk,558821,7990,69.94,4,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMvk,Taras 44m2/słoneczne 4 pokojowe/Jagodno,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,4,4
ID4aMvl,336219,7990,42.08,2,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMvl,świetne dla pary/M2/odbiór na wrzesień 2021,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4aMvj,516435,7090,72.84,4,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMvj,4 pokojowe/2 balkony/Jagodno/wrzesień 2021,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4aMvh,430794,7890,54.6,3,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMvh,z tarasem i balkonem/dwustronne/klucze 2021,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda:taras,1,4,4
ID4aMvi,302603,8990,33.66,2,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMvi,z dużym tarasem/M2 dla singla lub pary/Jagodno,HOME Nieruchomości,telewizja kablowa:internet:telefon:winda:taras,1,4,4
ID4aMuQ,395784,7200,54.97,3,2022,"Wrocław, Fabryczna, Maślice, Królewiecka",https://www.otodom.pl/pl/oferta/ID4aMuQ,"Mieszkanie dwustronne, cicha okolica",Le Premier,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,1,2
ID4aMuP,439077,12275,35.77,1,2020,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMuP,Kawalerka-Ustawna-Balkon-Centrum-Inwestycyjne,Le Premier,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,4,4
ID4aMuO,468825,7500,62.51,3,2022,"Wrocław, Fabryczna, Maślice, Królewiecka",https://www.otodom.pl/pl/oferta/ID4aMuO,Mieszkanie dwustronne z balkon 22m2,Le Premier,balkon:garaż/miejsce parkingowe:taras:pom. użytkowe,1,1,2
ID4aMuN,1020510,14500,70.38,3,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMuN,Centru-Odra-Panorama na miasto- Dobra Komunikacja,Le Premier,garaż/miejsce parkingowe:pom. użytkowe,1,6,10
ID4aMuM,727842,14100,51.62,2,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMuM,"Centrum, Duży pokój dzienny, Ustawne Mieszkanie",Le Premier,garaż/miejsce parkingowe:pom. użytkowe,1,5,10
ID4aMuL,301104,10054,29.95,1,2021,"Wrocław, Fabryczna",https://www.otodom.pl/pl/oferta/ID4aMuL,Kawalerka♦Zielona okolica♦15 min do Centrum,Le Premier,teren zamknięty:domofon / wideofon:monitoring / ochrona:winda,1,4,4
ID4aMuK,649000,18113,35.83,1,2019,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMuK,Kawalerka●Centrum●Dwustronne●Taras●Pod inwestycję,Le Premier,domofon / wideofon:monitoring / ochrona,1,1,7
ID4aMuJ,503472,8570,58.75,3,2021,"Wrocław, Fabryczna",https://www.otodom.pl/pl/oferta/ID4aMuJ,♦Słoneczne♦Cicha zielona okolica♦15 min do Centrum,Le Premier,teren zamknięty:domofon / wideofon:monitoring / ochrona:winda,1,4,4
ID4aMuG,2121300,17997,117.87,3,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMuG,"Centrum, Odra, Piękna Panorama, Ogród Zimowy",Le Premier,garaż/miejsce parkingowe:pom. użytkowe,1,9,10
ID4aMuF,398361,8097,49.2,2,2021,"Wrocław, Fabryczna",https://www.otodom.pl/pl/oferta/ID4aMuF,♦Słoneczne♦Ogród♦Cicha okolica♦15 min do Centrum,Le Premier,teren zamknięty:domofon / wideofon:monitoring / ochrona:winda,1,parter,4
ID4aMuC,750000,9759,76.85,2,0,"Wrocław, Śródmieście, Mieszczańska",https://www.otodom.pl/pl/oferta/ID4aMuC,4 pokoje⭐balkon⭐centrum miasta⭐zieleń,Le Premier,internet:teren zamknięty:balkon:winda,1,2,8
ID4aMuA,649000,18113,35.83,1,2019,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMuA,Kawalerka●Centrum●Dwustronne●Taras●Pod inwestycję,Le Premier,domofon / wideofon:monitoring / ochrona:garaż/miejsce parkingowe:winda:taras,1,1,7
ID4aMsw,409000,13454,30.4,1,2020,"Wrocław, Śródmieście, Ołbin",https://www.otodom.pl/pl/oferta/ID4aMsw,Gotowe osiedle-doskonała inwestycja-blisko Rynku,OTO NIERUCHOMOŚCI,telewizja kablowa:internet:telefon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,4,5
ID4aMsu,469000,11274,41.6,2,2020,"Wrocław, Śródmieście, Ołbin",https://www.otodom.pl/pl/oferta/ID4aMsu,Przy Ostrowie Tumskim-gotowe do odbioru,OTO NIERUCHOMOŚCI,telewizja kablowa:internet:telefon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,parter,5
ID4aMst,286140,9491,30.15,2,0,"Wrocław, Krzyki, Księże Małe",https://www.otodom.pl/pl/oferta/ID4aMst,Duży balkon-blisko tramwaj-park-spokojna okolica,OTO NIERUCHOMOŚCI,telewizja kablowa:internet:telefon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:oddzielna kuchnia,1,1,2
ID4aMss,541488,7780,69.6,3,0,"Wrocław, Krzyki, Księże Małe",https://www.otodom.pl/pl/oferta/ID4aMss,Dwupoziomowe 3 pok z ogrodem- spokojna okolica,OTO NIERUCHOMOŚCI,telewizja kablowa:internet:telefon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:ogródek:oddzielna kuchnia,1,parter,2
ID4aMrR,419000,11173,37.5,1,2022,"Wrocław, Stare Miasto, Szczepin",https://www.otodom.pl/pl/oferta/ID4aMrR,świeta pod inwestycję/10 minut do centrum,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,3,5
ID4aMrT,419000,10914,38.39,1,2022,"Wrocław, Stare Miasto, Szczepin",https://www.otodom.pl/pl/oferta/ID4aMrT,kawalerka 10 minut od centrum,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,3,5
ID4aLmg,351056,7490,46.87,2,0,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aLmg,Ustawny rozkład * Możliwość zamknięcia kuchni,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia:pom. użytkowe,1,2,4
ID4aLjz,509620,7675,66.4,4,0,"Wrocław, Fabryczna, Oporów",https://www.otodom.pl/pl/oferta/ID4aLjz,"Garderoba * Wysokość 3,5m * Gotowe już za 2 m-ce",Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:pom. użytkowe,1,3,3
ID4aLsq,349554,8175,42.76,2,0,"Wrocław, Fabryczna, Pilczyce",https://www.otodom.pl/pl/oferta/ID4aLsq,Blisko Parku * Balkon 6 m2 * Przestronny salon,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:pom. użytkowe,1,1,4
ID4aLno,430794,7890,54.6,3,0,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aLno,Taras * Przestronny salon * Dwustronne * III Q2021,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:taras:pom. użytkowe,1,4,4
ID4aLuL,397368,7200,55.19,3,0,"Wrocław, Psie Pole, Zakrzów",https://www.otodom.pl/pl/oferta/ID4aLuL,Rolety * Duża łazienka * Kameralne osiedle,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:rolety antywłamaniowe:balkon:garaż/miejsce parkingowe:winda:pom. użytkowe,1,1,4
ID4aLy1,363300,8993,40.4,2,0,"Wrocław, Krzyki, Księże Małe",https://www.otodom.pl/pl/oferta/ID4aLy1,Komfortowa dwójka z możliwością wydzielenia kuchni,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:oddzielna kuchnia:pom. użytkowe,1,2,2
ID4aLvN,544000,8700,62.53,3,0,"Wrocław, Psie Pole, Kowale",https://www.otodom.pl/pl/oferta/ID4aLvN,Słoneczne 3 pokoje * Blisko Parku * Tramwaje,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:pom. użytkowe,1,1,2
ID4aLz7,368775,7190,51.29,3,0,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aLz7,Kameralne osiedle * Klucze w październiku 2021r.,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:pom. użytkowe,1,1,4
ID4aLCr,205035,8169,25.1,1,0,"Wrocław, Stare Miasto",https://www.otodom.pl/pl/oferta/ID4aLCr,Kawalerka z balkonem - rowerem w 10 minut na Rynek,Nieruchomości Miejskie,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:monitoring / ochrona:balkon:winda,1,0,0
ID4aMqD,358423,7675,46.7,2,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMqD,"Okazja! 2 pokoje, rozkład 46m2 | Gotowe 3Q2021",Renomahome,telewizja kablowa:internet:telefon:balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,4,4
ID4aMqC,315060,8900,35.4,2,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMqC,Idealne na start 35m2 | 2 pokoje | Już 3Q2021,Renomahome,telewizja kablowa:internet:telefon:balkon:garaż/miejsce parkingowe:winda,1,4,4
ID4aMqA,314170,8900,35.3,2,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMqA,Idealne na start 35m2 | 2 pokoje | 3Q2021,Renomahome,telewizja kablowa:internet:telefon:balkon:garaż/miejsce parkingowe:winda,1,4,4
ID4aMqB,315060,8900,35.4,2,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMqB,Idealne na start 35m2 | 2 pokoje | Już 3Q2021,Renomahome,telewizja kablowa:internet:telefon:balkon:garaż/miejsce parkingowe:winda,1,4,4
ID4aMqy,307120,8800,34.9,2,2021,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4aMqy,Nowe mieszkanie | Idealne na start 34m2 | 3Q2021,Renomahome,telewizja kablowa:internet:telefon:balkon:garaż/miejsce parkingowe:winda,1,4,4
ID4aMqe,759000,10329,73.48,3,2022,"Wrocław, Stare Miasto, ok. Długiej",https://www.otodom.pl/pl/oferta/ID4aMqe,#3pokoje#9piętro#centrum#2balkony,SDP,internet:balkon:garaż/miejsce parkingowe,1,9,9
ID4aMpV,582437,10251,56.82,3,2021,"Wrocław, Nadodrze",https://www.otodom.pl/pl/oferta/ID4aMpV,Trzy pokojowe narożne mieszkanie z dużym balkonem,BERNHARD i,internet:monitoring / ochrona:balkon:winda:taras,1,3,7
ID4aMpK,406500,6577,61.81,3,2021,"Wrocław, Psie Pole, Ubocze",https://www.otodom.pl/pl/oferta/ID4aMpK,3 Pokoje>Kuchnia z oknem>Klucze- odbiór.,Oferty Deweloperskie,balkon:oddzielna kuchnia,1,2,2
ID4aMpI,149000,8780,16.97,1,2021,"Wrocław, Fabryczna, Fabryczna",https://www.otodom.pl/pl/oferta/ID4aMpI,1Pokój>Idealny pod wynajem>ul. Fabryczna.,Oferty Deweloperskie,winda:oddzielna kuchnia,1,4,4
ID4aMpH,749000,16411,45.64,2,2019,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMpH,●Centrum miasta●Taras●Słoneczne●Pod inwestycję●,Le Premier,domofon / wideofon:monitoring / ochrona,1,2,7
ID4aMpG,282880,6800,41.6,2,2022,"Kościuszki, Zacharzyce, wrocławski, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4aMpG,Nowa inwestycja > Zacharzyce > 2 pokoje- Ogródek!,Oferty Deweloperskie,ogródek:oddzielna kuchnia:taras,1,parter,2
ID4aMpF,319335,6100,52.35,3,2022,"Henryka III, Siechnice, wrocławski, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4aMpF,3Pokoje>Ogródek>Przedmieścia Wrocławia.,Oferty Deweloperskie,ogródek:winda:oddzielna kuchnia:taras,1,parter,0
ID4aMpE,330313,7550,43.75,2,2021,"Wrocław, Psie Pole, Ubocze",https://www.otodom.pl/pl/oferta/ID4aMpE,2 Pokoje>Klucze do odbiór>Cisza>Spokój.,Oferty Deweloperskie,balkon:oddzielna kuchnia,1,1,2
ID4aMpC,659000,13755,47.91,3,2019,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4aMpC,●Centrum miasta●Słoneczne●Pod inwestycję●,Le Premier,domofon / wideofon:monitoring / ochrona,1,4,7
ID4aMpA,541973,9525,56.9,3,2021,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4aMpA,"Parki, Balkon, Jasne Mieszkanie, Dobra Komunikacja",Le Premier,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,4,4
ID4aMpz,359200,9411,38.17,2,2022,"Wrocław, Psie Pole, Kowale",https://www.otodom.pl/pl/oferta/ID4aMpz,"Dwustronne mieszkanie, blisko terenów zielonych",Le Premier,garaż/miejsce parkingowe:pom. użytkowe,1,2,2
ID4aMpx,922023,10325,89.3,5,2022,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4aMpx,"5 Pokoi, Balkon, Parki, Łatwy dojazd do Centrum",Le Premier,piwnica:garaż/miejsce parkingowe:winda:pom. użytkowe,1,2,5
ID4aLDx,273000,8273,33.0,2,0,"Wrocław, Fabryczna, Stabłowice",https://www.otodom.pl/pl/oferta/ID4aLDx,OKAZJA! • Tanie M2 • OGRÓD 42m2 • Przy Rzece&Lesie,Nieruchomości Deweloperskie,telewizja kablowa:internet:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:garaż/miejsce parkingowe:ogródek:winda:oddzielna kuchnia:taras:pom. użytkowe,1,parter,4
